"v / cm^-1","I_Norm / AU"
"-367.84615","2.82148223114e-06"
"-367.34615","2.82731431155e-06"
"-366.84615","2.83316589489e-06"
"-366.34615","2.83903706984e-06"
"-365.84615","2.84492792562e-06"
"-365.34615","2.85083855194e-06"
"-364.84615","2.85676903903e-06"
"-364.34615","2.86271947764e-06"
"-363.84615","2.86868995906e-06"
"-363.34615","2.87468057507e-06"
"-362.84615","2.88069141802e-06"
"-362.34615","2.88672258076e-06"
"-361.84615","2.89277415671e-06"
"-361.34615","2.89884623979e-06"
"-360.84615","2.90493892452e-06"
"-360.34615","2.91105230591e-06"
"-359.84615","2.91718647957e-06"
"-359.34615","2.92334154164e-06"
"-358.84615","2.92951758883e-06"
"-358.34615","2.93571471841e-06"
"-357.84615","2.94193302823e-06"
"-357.34615","2.9481726167e-06"
"-356.84615","2.95443358281e-06"
"-356.34615","2.96071602613e-06"
"-355.84615","2.96702004682e-06"
"-355.34615","2.97334574562e-06"
"-354.84615","2.97969322388e-06"
"-354.34615","2.98606258353e-06"
"-353.84615","2.99245392711e-06"
"-353.34615","2.99886735775e-06"
"-352.84615","3.00530297922e-06"
"-352.34615","3.01176089589e-06"
"-351.84615","3.01824121273e-06"
"-351.34615","3.02474403537e-06"
"-350.84615","3.03126947003e-06"
"-350.34615","3.03781762359e-06"
"-349.84615","3.04438860357e-06"
"-349.34615","3.0509825181e-06"
"-348.84615","3.05759947598e-06"
"-348.34615","3.06423958667e-06"
"-347.84615","3.07090296026e-06"
"-347.34615","3.07758970751e-06"
"-346.84615","3.08429993985e-06"
"-346.34615","3.09103376938e-06"
"-345.84615","3.09779130887e-06"
"-345.34615","3.10457267177e-06"
"-344.84615","3.11137797223e-06"
"-344.34615","3.11820732505e-06"
"-343.84615","3.12506084577e-06"
"-343.34615","3.13193865059e-06"
"-342.84615","3.13884085646e-06"
"-342.34615","3.145767581e-06"
"-341.84615","3.15271894256e-06"
"-341.34615","3.15969506021e-06"
"-340.84615","3.16669605375e-06"
"-340.34615","3.1737220437e-06"
"-339.84615","3.18077315132e-06"
"-339.34615","3.18784949863e-06"
"-338.84615","3.19495120837e-06"
"-338.34615","3.20207840405e-06"
"-337.84615","3.20923120994e-06"
"-337.34615","3.21640975105e-06"
"-336.84615","3.22361415319e-06"
"-336.34615","3.23084454292e-06"
"-335.84615","3.23810104762e-06"
"-335.34615","3.2453837954e-06"
"-334.84615","3.25269291522e-06"
"-334.34615","3.26002853679e-06"
"-333.84615","3.26739079067e-06"
"-333.34615","3.27477980819e-06"
"-332.84615","3.28219572152e-06"
"-332.34615","3.28963866365e-06"
"-331.84615","3.29710876841e-06"
"-331.34615","3.30460617043e-06"
"-330.84615","3.31213100522e-06"
"-330.34615","3.31968340912e-06"
"-329.84615","3.32726351933e-06"
"-329.34615","3.33487147391e-06"
"-328.84615","3.34250741177e-06"
"-328.34615","3.35017147274e-06"
"-327.84615","3.35786379747e-06"
"-327.34615","3.36558452755e-06"
"-326.84615","3.37333380544e-06"
"-326.34615","3.38111177449e-06"
"-325.84615","3.38891857899e-06"
"-325.34615","3.39675436412e-06"
"-324.84615","3.40461927599e-06"
"-324.34615","3.41251346164e-06"
"-323.84615","3.42043706903e-06"
"-323.34615","3.4283902471e-06"
"-322.84615","3.4363731457e-06"
"-322.34615","3.44438591567e-06"
"-321.84615","3.45242870879e-06"
"-321.34615","3.46050167783e-06"
"-320.84615","3.46860497653e-06"
"-320.34615","3.47673875963e-06"
"-319.84615","3.48490318286e-06"
"-319.34615","3.49309840293e-06"
"-318.84615","3.50132457761e-06"
"-318.34615","3.50958186564e-06"
"-317.84615","3.51787042683e-06"
"-317.34615","3.52619042198e-06"
"-316.84615","3.53454201297e-06"
"-316.34615","3.54292536272e-06"
"-315.84615","3.5513406352e-06"
"-315.34615","3.55978799545e-06"
"-314.84615","3.56826760961e-06"
"-314.34615","3.57677964487e-06"
"-313.84615","3.58532426954e-06"
"-313.34615","3.59390165302e-06"
"-312.84615","3.60251196581e-06"
"-312.34615","3.61115537956e-06"
"-311.84615","3.61983206701e-06"
"-311.34615","3.62854220207e-06"
"-310.84615","3.63728595979e-06"
"-310.34615","3.64606351635e-06"
"-309.84615","3.65487504912e-06"
"-309.34615","3.66372073665e-06"
"-308.84615","3.67260075864e-06"
"-308.34615","3.68151529602e-06"
"-307.84615","3.69046453091e-06"
"-307.34615","3.69944864662e-06"
"-306.84615","3.7084678277e-06"
"-306.34615","3.71752225995e-06"
"-305.84615","3.72661213039e-06"
"-305.34615","3.73573762728e-06"
"-304.84615","3.74489894016e-06"
"-304.34615","3.75409625985e-06"
"-303.84615","3.76332977843e-06"
"-303.34615","3.77259968929e-06"
"-302.84615","3.78190618711e-06"
"-302.34615","3.7912494679e-06"
"-301.84615","3.80062972897e-06"
"-301.34615","3.81004716899e-06"
"-300.84615","3.81950198797e-06"
"-300.34615","3.82899438726e-06"
"-299.84615","3.83852456961e-06"
"-299.34615","3.84809273911e-06"
"-298.84615","3.85769910128e-06"
"-298.34615","3.86734386302e-06"
"-297.84615","3.87702723265e-06"
"-297.34615","3.88674941991e-06"
"-296.84615","3.89651063599e-06"
"-296.34615","3.90631109351e-06"
"-295.84615","3.91615100657e-06"
"-295.34615","3.92603059074e-06"
"-294.84615","3.93595006306e-06"
"-294.34615","3.94590964209e-06"
"-293.84615","3.9559095479e-06"
"-293.34615","3.96595000205e-06"
"-292.84615","3.97603122768e-06"
"-292.34615","3.98615344946e-06"
"-291.84615","3.99631689361e-06"
"-291.34615","4.00652178794e-06"
"-290.84615","4.01676836185e-06"
"-290.34615","4.02705684632e-06"
