"v / cm^-1","I_Norm / AU"
"-279.84615","3.33619329503e-06"
"-279.34615","3.34551613673e-06"
"-278.84615","3.35488189405e-06"
"-278.34615","3.36429083575e-06"
"-277.84615","3.37374323274e-06"
"-277.34615","3.38323935805e-06"
"-276.84615","3.39277948688e-06"
"-276.34615","3.40236389661e-06"
"-275.84615","3.41199286682e-06"
"-275.34615","3.42166667931e-06"
"-274.84615","3.43138561815e-06"
"-274.34615","3.44114996965e-06"
"-273.84615","3.4509600224e-06"
"-273.34615","3.46081606734e-06"
"-272.84615","3.47071839771e-06"
"-272.34615","3.48066730911e-06"
"-271.84615","3.49066309954e-06"
"-271.34615","3.50070606936e-06"
"-270.84615","3.5107965214e-06"
"-270.34615","3.52093476091e-06"
"-269.84615","3.53112109562e-06"
"-269.34615","3.54135583575e-06"
"-268.84615","3.55163929406e-06"
"-268.34615","3.56197178584e-06"
"-267.84615","3.57235362894e-06"
"-267.34615","3.58278514382e-06"
"-266.84615","3.59326665358e-06"
"-266.34615","3.60379848392e-06"
"-265.84615","3.61438096326e-06"
"-265.34615","3.62501442269e-06"
"-264.84615","3.63569919603e-06"
"-264.34615","3.64643561988e-06"
"-263.84615","3.65722403358e-06"
"-263.34615","3.66806477931e-06"
"-262.84615","3.67895820208e-06"
"-262.34615","3.68990464975e-06"
"-261.84615","3.70090447309e-06"
"-261.34615","3.7119580258e-06"
"-260.84615","3.7230656645e-06"
"-260.34615","3.73422774883e-06"
"-259.84615","3.74544464142e-06"
"-259.34615","3.75671670794e-06"
"-258.84615","3.76804431714e-06"
"-258.34615","3.77942784089e-06"
"-257.84615","3.79086765417e-06"
"-257.34615","3.80236413514e-06"
"-256.84615","3.81391766516e-06"
"-256.34615","3.82552862882e-06"
"-255.84615","3.83719741398e-06"
"-255.34615","3.84892441181e-06"
"-254.84615","3.86071001678e-06"
"-254.34615","3.87255462675e-06"
"-253.84615","3.884458643e-06"
"-253.34615","3.89642247021e-06"
"-252.84615","3.90844651656e-06"
"-252.34615","3.92053119372e-06"
"-251.84615","3.93267691692e-06"
"-251.34615","3.94488410498e-06"
"-250.84615","3.95715318031e-06"
"-250.34615","3.96948456899e-06"
"-249.84615","3.98187870081e-06"
"-249.34615","3.99433600929e-06"
"-248.84615","4.00685693169e-06"
"-248.34615","4.01944190913e-06"
"-247.84615","4.03209138656e-06"
"-247.34615","4.04480581282e-06"
"-246.84615","4.05758564068e-06"
"-246.34615","4.07043132691e-06"
"-245.84615","4.08334333228e-06"
"-245.34615","4.09632212162e-06"
"-244.84615","4.10936816387e-06"
"-244.34615","4.12248193212e-06"
"-243.84615","4.13566390365e-06"
"-243.34615","4.14891455997e-06"
"-242.84615","4.16223438689e-06"
"-242.34615","4.17562387452e-06"
"-241.84615","4.18908351738e-06"
"-241.34615","4.20261381437e-06"
"-240.84615","4.21621526891e-06"
"-240.34615","4.22988838889e-06"
"-239.84615","4.24363368679e-06"
"-239.34615","4.25745167972e-06"
"-238.84615","4.27134288943e-06"
"-238.34615","4.2853078424e-06"
"-237.84615","4.29934706988e-06"
"-237.34615","4.31346110793e-06"
"-236.84615","4.32765049751e-06"
"-236.34615","4.34191578447e-06"
"-235.84615","4.35625751968e-06"
"-235.34615","4.37067625902e-06"
"-234.84615","4.38517256347e-06"
"-234.34615","4.39974699917e-06"
"-233.84615","4.41440013743e-06"
"-233.34615","4.42913255487e-06"
"-232.84615","4.44394483339e-06"
"-232.34615","4.45883756031e-06"
"-231.84615","4.47381132835e-06"
"-231.34615","4.48886673577e-06"
"-230.84615","4.50400438636e-06"
"-230.34615","4.51922488957e-06"
"-229.84615","4.5345288605e-06"
"-229.34615","4.54991692004e-06"
"-228.84615","4.56538969488e-06"
"-228.34615","4.58094781759e-06"
"-227.84615","4.5965919267e-06"
"-227.34615","4.61232266675e-06"
"-226.84615","4.62814068838e-06"
"-226.34615","4.64404664838e-06"
"-225.84615","4.66004120975e-06"
"-225.34615","4.67612504181e-06"
"-224.84615","4.69229882025e-06"
"-224.34615","4.70856322718e-06"
"-223.84615","4.72491895125e-06"
"-223.34615","4.7413666877e-06"
"-222.84615","4.75790713842e-06"
"-222.34615","4.77454101206e-06"
"-221.84615","4.79126902411e-06"
"-221.34615","4.80809189692e-06"
"-220.84615","4.82501035987e-06"
"-220.34615","4.84202514938e-06"
"-219.84615","4.85913700901e-06"
"-219.34615","4.87634668959e-06"
"-218.84615","4.89365494921e-06"
"-218.34615","4.91106255342e-06"
"-217.84615","4.92857027522e-06"
"-217.34615","4.9461788952e-06"
"-216.84615","4.96388920163e-06"
"-216.34615","4.98170199052e-06"
"-215.84615","4.99961806575e-06"
"-215.34615","5.01763823912e-06"
"-214.84615","5.03576333049e-06"
