"v / cm^-1","I_Norm / AU"
"-295.84615","4.63986362732e-06"
"-295.34615","4.65170043648e-06"
"-294.84615","4.66358489445e-06"
"-294.34615","4.67551726012e-06"
"-293.84615","4.68749779417e-06"
"-293.34615","4.69952675907e-06"
"-292.84615","4.71160441906e-06"
"-292.34615","4.72373104023e-06"
"-291.84615","4.73590689046e-06"
"-291.34615","4.74813223951e-06"
"-290.84615","4.76040735896e-06"
"-290.34615","4.7727325223e-06"
"-289.84615","4.78510800489e-06"
"-289.34615","4.79753408399e-06"
"-288.84615","4.81001103881e-06"
"-288.34615","4.82253915046e-06"
"-287.84615","4.83511870204e-06"
"-287.34615","4.84774997858e-06"
"-286.84615","4.86043326714e-06"
"-286.34615","4.87316885674e-06"
"-285.84615","4.88595703846e-06"
"-285.34615","4.89879810539e-06"
"-284.84615","4.91169235269e-06"
"-284.34615","4.92464007757e-06"
"-283.84615","4.93764157936e-06"
"-283.34615","4.95069715947e-06"
"-282.84615","4.96380712145e-06"
"-282.34615","4.97697177098e-06"
"-281.84615","4.99019141593e-06"
"-281.34615","5.0034663663e-06"
"-280.84615","5.01679693434e-06"
"-280.34615","5.03018343448e-06"
"-279.84615","5.04362618341e-06"
"-279.34615","5.05712550006e-06"
"-278.84615","5.07068170564e-06"
"-278.34615","5.08429512365e-06"
"-277.84615","5.09796607991e-06"
"-277.34615","5.11169490256e-06"
"-276.84615","5.12548192212e-06"
"-276.34615","5.13932747147e-06"
"-275.84615","5.15323188587e-06"
"-275.34615","5.16719550302e-06"
"-274.84615","5.18121866304e-06"
"-274.34615","5.19530170851e-06"
"-273.84615","5.2094449845e-06"
"-273.34615","5.22364883858e-06"
"-272.84615","5.23791362082e-06"
"-272.34615","5.25223968386e-06"
"-271.84615","5.2666273829e-06"
"-271.34615","5.28107707573e-06"
"-270.84615","5.29558912274e-06"
"-270.34615","5.31016388698e-06"
"-269.84615","5.32480173413e-06"
"-269.34615","5.33950303258e-06"
"-268.84615","5.35426815341e-06"
"-268.34615","5.36909747043e-06"
"-267.84615","5.38399136021e-06"
"-267.34615","5.39895020209e-06"
"-266.84615","5.41397437823e-06"
"-266.34615","5.4290642736e-06"
"-265.84615","5.44422027603e-06"
"-265.34615","5.45944277623e-06"
"-264.84615","5.47473216782e-06"
"-264.34615","5.49008884735e-06"
"-263.84615","5.50551321432e-06"
"-263.34615","5.52100567121e-06"
"-262.84615","5.53656662353e-06"
"-262.34615","5.55219647981e-06"
"-261.84615","5.56789565165e-06"
"-261.34615","5.58366455375e-06"
"-260.84615","5.59950360393e-06"
"-260.34615","5.61541322316e-06"
"-259.84615","5.63139383557e-06"
"-259.34615","5.64744586852e-06"
"-258.84615","5.66356975259e-06"
"-258.34615","5.67976592165e-06"
