"v / cm^-1","I_Norm / AU"
"-250.34615","2.62113436093e-06"
"-249.84615","2.62768786135e-06"
"-249.34615","2.63427184802e-06"
"-248.84615","2.64088651898e-06"
"-248.34615","2.64753207388e-06"
"-247.84615","2.65420871404e-06"
"-247.34615","2.66091664244e-06"
"-246.84615","2.66765606375e-06"
"-246.34615","2.67442718433e-06"
"-245.84615","2.68123021227e-06"
"-245.34615","2.6880653574e-06"
"-244.84615","2.6949328313e-06"
"-244.34615","2.70183284732e-06"
"-243.84615","2.70876562061e-06"
"-243.34615","2.71573136811e-06"
"-242.84615","2.7227303086e-06"
"-242.34615","2.72976266271e-06"
"-241.84615","2.73682865292e-06"
"-241.34615","2.74392850361e-06"
"-240.84615","2.75106244106e-06"
"-240.34615","2.75823069345e-06"
"-239.84615","2.76543349093e-06"
"-239.34615","2.7726710656e-06"
"-238.84615","2.77994365155e-06"
"-238.34615","2.78725148486e-06"
"-237.84615","2.79459480365e-06"
"-237.34615","2.80197384807e-06"
"-236.84615","2.80938886035e-06"
"-236.34615","2.8168400848e-06"
"-235.84615","2.82432776785e-06"
"-235.34615","2.83185215804e-06"
"-234.84615","2.83941350608e-06"
"-234.34615","2.84701206487e-06"
"-233.84615","2.85464808948e-06"
"-233.34615","2.86232183722e-06"
"-232.84615","2.87003356765e-06"
"-232.34615","2.8777835426e-06"
"-231.84615","2.88557202617e-06"
"-231.34615","2.89339928483e-06"
"-230.84615","2.90126558733e-06"
"-230.34615","2.90917120485e-06"
"-229.84615","2.91711641091e-06"
"-229.34615","2.9251014815e-06"
"-228.84615","2.93312669501e-06"
"-228.34615","2.94119233233e-06"
"-227.84615","2.94929867684e-06"
"-227.34615","2.95744601446e-06"
"-226.84615","2.96563463363e-06"
"-226.34615","2.9738648254e-06"
"-225.84615","2.98213688342e-06"
"-225.34615","2.99045110397e-06"
"-224.84615","2.99880778601e-06"
"-224.34615","3.00720723118e-06"
"-223.84615","3.01564974384e-06"
"-223.34615","3.02413563114e-06"
"-222.84615","3.03266520296e-06"
"-222.34615","3.04123877204e-06"
"-221.84615","3.04985665395e-06"
"-221.34615","3.05851916713e-06"
"-220.84615","3.06722663294e-06"
"-220.34615","3.07597937568e-06"
"-219.84615","3.08477772262e-06"
"-219.34615","3.09362200403e-06"
"-218.84615","3.10251255324e-06"
"-218.34615","3.11144970664e-06"
"-217.84615","3.12043380374e-06"
"-217.34615","3.12946518718e-06"
"-216.84615","3.1385442028e-06"
"-216.34615","3.14767119962e-06"
"-215.84615","3.15684652996e-06"
"-215.34615","3.16607054939e-06"
"-214.84615","3.17534361681e-06"
